fid_1,fid,aream,area_grid,id_grid,area_seg_s,pop_seg_su,n_iA01_Den,n_iA02_Den,n_iA03_Com,n_iA05_Pre,n_iA07_Equ,n_iA08_Pro,n_iA09_Act,n_iA10_Rel,n_iA11_Com,n_iA12_Den,n_iA13_Sin,n_iB01_Cal,n_iB02_Ilu,n_iB03_Con,n_B04_Prox,n_iB05_Sup,n_iB07_Per,n_iC03_Via,n_iC04_Pro,n_iC09_Con,n_iC13_Cob,n_iD01_Cob,n_iD02_Car,n_iD03_Zon,n_iD05_Acc,n_iD06_Uso,n_iD07_Ind,n_iD08_Acc,n_iD09_Rob,n_iD10_Ten,n_iD11_Des,n_iD12_Muj,n_iD13_Est,n_iD14_Est,n_iD15_Per,n_iD16_Ind,n_iD17_Seg,Tipologia,iA01_Den_1,iA02_DenVi,iA03_Compa,iA05_PredV,iA07_Equip,iA08_ProxE,iA09_ActCo,iA10_RelaA,iA11_CompU,iA12_DenIn,iA13_Siner,iB01_CaliA,iB02_IlumV,iB03_ContA,B04_ProxVe,iB05_SupVe,iB07_PermS,iC03_ViasH,iC04_ProxT,iC09_ConEl,iC13_CobAl,iD01_CobSe,iD02_Caren,iD03_ZonRi,iD05_AccIn,iD06_UsoTi,iD07_IndCa,iD08_AccAl,iD09_Robos,iD10_Tenen,iD11_Desem,iD12_MujeT,iD13_EstUn,iD14_Estab,iD15_PercI,iD16_IndiE,iD17_SegrE,iA01_DenHa,layer,path
"94",365,77942.289999999993597,77911.116999999998370,365,31478.565912999998545,110.403317999999999,0.292275000000000,0.118000000000000,0.018400000000000,1.000000000000000,0.000000000000000,0.321362500000000,0.000000000000000,0.000000000000000,,0.128351387631071,,1.000000000000000,0.378650000000000,0.000000000000000,0.321362500000000,0.000000000000000,1.000000000000000,0.598000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.796133333333333,1.000000000000000,0.000000000000000,0.195475000000000,0.862000000000000,0.485592000000000,0.000000000000000,1.000000000000000,0.945926315789474,1.000000000000000,1.000000000000000,0.892700000000000,1.000000000000000,0.089285714285714,0.204420000000000,0.780416666666667,T,35.073000000000000,9.440000000000000,0.092000000000000,0.000000000000000,0.000000000000000,25.709000000000000,0.000000000000000,0.000000000000000,,12.835138763107127,,100.000000000000000,15.146000000000001,0.000000000000000,25.709000000000000,634.038999999999987,89.846000000000004,1.794000000000000,0.000000000000000,5.780000000000000,100.000000000000000,71.652000000000001,0.852000000000000,100.000000000000000,15.638000000000000,11.380000000000001,0.742796000000000,0.000000000000000,0.000000000000000,89.863000000000000,3.733000000000000,47.252000000000002,17.853999999999999,95.635000000000005,93.750000000000000,20.442000000000000,1.627000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"95",364,77942.289999999993597,77911.332999999998719,364,52798.260972999996739,381.350574999999992,0.601900000000000,0.350237500000000,0.280600000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,,0.641755161957114,0.931034482758621,1.000000000000000,0.574550000000000,0.000000000000000,1.000000000000000,0.107240000000000,1.000000000000000,0.889000000000000,0.348412500000000,0.000000000000000,1.000000000000000,0.745922222222222,1.000000000000000,0.469900000000000,0.663375000000000,1.000000000000000,0.880246000000000,0.000000000000000,0.975200000000000,0.946263157894737,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.238100000000000,0.240760000000000,0.181111111111111,U,72.227999999999994,28.018999999999998,1.403000000000000,7.159340735781429,0.000000000000000,83.319000000000003,0.000000000000000,0.000000000000000,,64.175516195711381,0.027000000000000,100.000000000000000,22.981999999999999,0.000000000000000,83.319000000000003,72.319000000000003,35.398000000000003,4.222000000000000,27.873000000000001,11.310000000000000,100.000000000000000,67.132999999999996,2.466000000000000,57.709000000000003,53.070000000000000,9.279999999999999,0.940123000000000,0.000000000000000,0.031000000000000,89.894999999999996,3.297000000000000,46.381000000000000,39.600999999999999,91.804000000000002,83.332999999999998,24.076000000000001,0.163000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"96",363,77942.289999999993597,77911.339000000007218,363,62770.119551000003412,507.254359000000022,0.673425000000000,0.330012500000000,0.273000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.288001152004608,0.341500000000000,0.810993189162844,1.000000000000000,1.000000000000000,0.695600000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.011375000000000,0.742857142857143,1.000000000000000,0.949622222222222,1.000000000000000,0.502522222222222,0.459825000000000,,0.710830000000000,0.000000000000000,0.876000000000000,0.984400000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.238100000000000,0.212410000000000,0.948888888888889,Q,80.811000000000007,26.401000000000000,1.365000000000000,6.159760669547573,0.000000000000000,100.000000000000000,0.000000000000000,0.024000000000000,0.683000000000000,192.526532438360022,0.051000000000000,100.000000000000000,27.824000000000002,0.000000000000000,100.000000000000000,75.914000000000001,49.424999999999997,3.826000000000000,0.910000000000000,7.900000000000000,100.000000000000000,85.465999999999994,0.145000000000000,54.773000000000003,36.786000000000001,,0.855415000000000,0.000000000000000,0.155000000000000,93.518000000000001,3.297000000000000,49.308999999999997,28.602000000000000,90.918000000000006,83.332999999999998,21.241000000000000,0.854000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"97",368,77942.289999999993597,77911.110000000000582,368,72971.378326000005472,147.445012999999989,0.168383333333333,0.093475000000000,0.150400000000000,1.000000000000000,0.000000000000000,0.217737500000000,0.000000000000000,0.000000000000000,,0.256702798791160,0.862068965517241,1.000000000000000,0.499950000000000,0.000000000000000,0.217737500000000,0.000000000000000,1.000000000000000,0.965000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.537477777777778,1.000000000000000,1.000000000000000,0.052250000000000,,0.339198000000000,0.000000000000000,1.000000000000000,0.863242105263158,1.000000000000000,0.847600000000000,0.544400000000000,0.986477777777778,0.119042857142857,0.151040000000000,0.302916666666667,K,20.206000000000000,7.478000000000000,0.752000000000000,3.755626275397256,0.000000000000000,17.419000000000000,0.000000000000000,0.000000000000000,,25.670279879115999,0.025000000000000,100.000000000000000,19.998000000000001,0.000000000000000,17.419000000000000,375.863999999999976,71.131000000000000,4.070000000000000,0.000000000000000,4.210000000000000,100.000000000000000,48.372999999999998,0.871000000000000,0.000000000000000,4.180000000000000,,0.669599000000000,0.000000000000000,0.000000000000000,82.007999999999996,3.166000000000000,38.142000000000003,10.888000000000000,88.783000000000001,91.667000000000002,15.103999999999999,2.773000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"98",383,77942.289999999993597,77910.891000000003260,383,73583.738555000003544,323.292050000000017,0.366125000000000,0.150387500000000,0.128800000000000,1.000000000000000,0.000000000000000,0.674237500000000,0.000000000000000,0.000000000000000,,0.898462324142451,1.000000000000000,1.000000000000000,0.497325000000000,0.000000000000000,0.674237500000000,0.000000000000000,1.000000000000000,0.777333333333333,0.000000000000000,1.000000000000000,1.000000000000000,0.839322222222222,1.000000000000000,0.352633333333333,0.366662500000000,0.862000000000000,0.642758000000000,0.156650000000000,0.975200000000000,0.941989473684211,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.089285714285714,0.250270000000000,0.980000000000000,M,43.935000000000002,12.031000000000001,0.644000000000000,14.874438624977945,0.000000000000000,53.939000000000000,0.000000000000000,0.000000000000000,,89.846232414245122,0.029000000000000,100.000000000000000,19.893000000000001,0.000000000000000,53.939000000000000,159.235000000000014,66.075000000000003,2.332000000000000,0.000000000000000,6.650000000000000,100.000000000000000,75.539000000000001,0.803000000000000,68.263000000000005,29.332999999999998,11.380000000000001,0.821379000000000,12.532000000000000,0.031000000000000,89.489000000000004,3.733000000000000,47.408000000000001,27.044000000000000,95.533000000000001,93.750000000000000,25.027000000000001,1.148000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"99",382,77942.289999999993597,77910.891000000003260,382,3891.622221000000081,12.651605000000000,0.270916666666667,0.111300000000000,0.002000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,1.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.792422222222222,1.000000000000000,0.000000000000000,0.206425000000000,0.862000000000000,0.549974000000000,0.000000000000000,1.000000000000000,0.936747368421053,1.000000000000000,1.000000000000000,0.966050000000000,1.000000000000000,0.089285714285714,0.218490000000000,0.773333333333333,,32.509999999999998,8.904000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,100.000000000000000,,0.000000000000000,0.000000000000000,5926.113999999999578,96.231999999999999,0.000000000000000,0.000000000000000,5.500000000000000,100.000000000000000,71.317999999999998,0.775000000000000,100.000000000000000,16.513999999999999,11.380000000000001,0.774987000000000,0.000000000000000,0.000000000000000,88.991000000000000,3.733000000000000,47.195999999999998,19.321000000000002,94.918999999999997,93.750000000000000,21.849000000000000,1.644000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"100",381,77942.289999999993597,77911.131999999997788,381,17786.197419000000082,34.429034999999999,0.161308333333333,0.088662500000000,0.003200000000000,0.963349433968975,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,,0.256702726474421,0.724137931034483,1.000000000000000,0.591625000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.591477777777778,1.000000000000000,0.000000000000000,0.109687500000000,1.000000000000000,0.621032000000000,0.000000000000000,1.000000000000000,0.444852631578947,1.000000000000000,0.985711111111111,0.887850000000000,0.793566666666667,0.214614285714286,0.169010000000000,0.853750000000000,T,19.356999999999999,7.093000000000000,0.016000000000000,32.565539622171777,0.000000000000000,97.262000000000000,0.000000000000000,0.000000000000000,,25.670272647442129,0.021000000000000,100.000000000000000,23.664999999999999,0.000000000000000,97.262000000000000,1608.429000000000087,71.076999999999998,15.955000000000000,0.000000000000000,10.779999999999999,100.000000000000000,53.232999999999997,5.460000000000000,100.000000000000000,8.775000000000000,9.390000000000001,0.810516000000000,0.000000000000000,0.000000000000000,42.261000000000003,3.809000000000000,44.356999999999999,17.757000000000001,71.421000000000006,84.977000000000004,16.901000000000000,1.451000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"101",332,77942.289999999993597,77911.552999999999884,332,5930.535138999999617,15.008384000000000,0.210891666666667,0.095312500000000,0.009800000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.128350669160762,0.482758620689655,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.664800000000000,1.000000000000000,0.000000000000000,0.037900000000000,0.862000000000000,0.409852000000000,0.000000000000000,1.000000000000000,0.909031578947368,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.089285714285714,0.152250000000000,0.526666666666667,T,25.306999999999999,7.625000000000000,0.049000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,12.835066916076237,0.014000000000000,100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4131.341999999999643,79.584000000000003,35.048000000000002,0.000000000000000,5.490000000000000,100.000000000000000,59.832000000000001,0.000000000000000,100.000000000000000,3.032000000000000,11.380000000000001,0.704926000000000,0.000000000000000,0.000000000000000,86.358000000000004,3.733000000000000,45.874000000000002,27.010999999999999,99.566999999999993,93.750000000000000,15.225000000000000,0.474000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"204",1067,77942.289999999993597,77900.209000000002561,1067,17.544487000000000,0.022446000000000,0.106616666666667,0.058912500000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,1.000000000000000,0.731880000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.634922222222222,1.000000000000000,1.000000000000000,0.208337500000000,,0.662142000000000,0.000000000000000,0.975200000000000,1.000000000000000,,0.740733333333333,1.000000000000000,1.000000000000000,,0.000000000000000,0.000000000000000,,12.794000000000000,4.713000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,100.000000000000000,56.703000000000003,0.000000000000000,0.000000000000000,0.000000000000000,,14928.407999999999447,0.000000000000000,5.140000000000000,100.000000000000000,57.143000000000001,0.000000000000000,0.000000000000000,16.667000000000002,,0.831071000000000,0.000000000000000,0.031000000000000,100.000000000000000,,33.332999999999998,47.368000000000002,100.000000000000000,,0.000000000000000,0.000000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"102",331,77942.289999999993597,77911.782000000006519,331,12755.152373000000807,22.542452999999998,0.147275000000000,0.069887500000000,0.090600000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,,0.256700583142628,1.000000000000000,1.000000000000000,0.925750000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.605714285714286,1.000000000000000,0.931900000000000,1.000000000000000,0.000000000000000,0.886362500000000,1.000000000000000,0.930944000000000,0.000000000000000,0.900800000000000,0.937800000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.981155555555556,0.237128571428571,0.076920000000000,0.000000000000000,T,17.672999999999998,5.591000000000000,0.453000000000000,6.260052121045652,0.000000000000000,99.558999999999997,0.000000000000000,0.000000000000000,,25.670058314262828,0.033000000000000,100.000000000000000,37.030000000000001,0.000000000000000,99.558999999999997,1603.936999999999898,46.406999999999996,26.356000000000002,100.000000000000000,8.380000000000001,100.000000000000000,83.870999999999995,0.000000000000000,100.000000000000000,70.909000000000006,9.279999999999999,0.965472000000000,0.000000000000000,0.124000000000000,89.090999999999994,3.300000000000000,46.534999999999997,32.143000000000001,88.304000000000002,83.400999999999996,7.692000000000000,0.000000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"103",330,77942.289999999993597,77911.767999999996391,330,68444.429843999998411,135.222933000000012,0.164641666666667,0.074112500000000,0.178400000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.588002352009408,0.527500000000000,,1.000000000000000,1.000000000000000,0.425025000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.443487500000000,0.742857142857143,1.000000000000000,0.929555555555555,1.000000000000000,0.383322222222222,0.902650000000000,,0.661968000000000,0.000000000000000,1.000000000000000,0.955042105263158,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.205928571428572,0.151140000000000,0.000000000000000,D,19.757000000000001,5.929000000000000,0.892000000000000,0.000000000000000,0.000000000000000,96.744000000000000,0.000000000000000,0.049000000000000,1.055000000000000,,0.032000000000000,100.000000000000000,17.001000000000001,0.000000000000000,96.744000000000000,413.738000000000000,71.808000000000007,6.090000000000000,35.478999999999999,7.900000000000000,100.000000000000000,83.659999999999997,0.000000000000000,65.501000000000005,72.212000000000003,,0.830984000000000,0.000000000000000,0.000000000000000,90.728999999999999,3.439000000000000,47.311999999999998,32.939999999999998,93.233999999999995,85.584999999999994,15.114000000000001,0.000000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"104",329,77942.289999999993597,77911.774999999994179,329,66595.032888000001549,521.851764000000003,0.653016666666667,0.297225000000000,0.218800000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.318500000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.675575000000000,0.000000000000000,1.000000000000000,0.550040000000000,1.000000000000000,0.969000000000000,0.030262500000000,0.957142857142857,1.000000000000000,0.847044444444444,1.000000000000000,0.474044444444444,0.313425000000000,,0.557692000000000,0.000000000000000,0.900800000000000,0.916505263157895,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.124228571428571,0.165040000000000,0.520000000000000,Q,78.361999999999995,23.777999999999999,1.094000000000000,3.364910220284413,0.000000000000000,81.608000000000004,0.000000000000000,0.000000000000000,0.637000000000000,128.350303854590805,0.049000000000000,100.000000000000000,27.023000000000000,0.000000000000000,81.608000000000004,61.249000000000002,41.024999999999999,2.907000000000000,2.421000000000000,7.150000000000000,100.000000000000000,76.233999999999995,0.000000000000000,57.335999999999999,25.074000000000002,,0.778846000000000,0.000000000000000,0.124000000000000,87.067999999999998,4.192000000000000,48.648000000000003,27.687000000000001,94.183000000000007,91.304000000000002,16.504000000000001,0.468000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"105",337,77942.289999999993597,77911.550000000002910,337,58836.489246999997704,290.357496000000026,0.411250000000000,0.275262500000000,0.305400000000000,1.000000000000000,0.000000000000000,0.922012500000000,0.000000000000000,1.000000000000000,0.000000000000000,0.982129732938565,1.000000000000000,1.000000000000000,0.980920000000000,0.000000000000000,0.922012500000000,0.137360000000000,1.000000000000000,0.407500000000000,0.561987500000000,0.000000000000000,1.000000000000000,0.712722222222222,1.000000000000000,1.000000000000000,0.695250000000000,,0.792310000000000,0.000000000000000,0.703200000000000,0.922884210526316,1.000000000000000,1.000000000000000,1.000000000000000,0.990833333333333,0.310557142857143,0.728840000000000,0.293333333333333,J,49.350000000000001,22.021000000000001,1.527000000000000,0.000000000000000,0.000000000000000,73.760999999999996,0.000000000000000,0.093000000000000,0.000000000000000,154.020810088822799,0.047000000000000,100.000000000000000,50.476999999999997,0.000000000000000,73.760999999999996,71.566000000000003,26.670999999999999,5.185000000000000,44.959000000000003,11.840000000000000,100.000000000000000,64.144999999999996,0.143000000000000,0.000000000000000,55.619999999999997,,0.896155000000000,0.000000000000000,0.371000000000000,87.674000000000007,4.000000000000000,47.509000000000000,41.067999999999998,89.174999999999997,78.260999999999996,72.884000000000000,0.264000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"106",348,77942.289999999993597,77911.547000000005937,348,30224.495089000000007,53.416395000000001,0.147275000000000,0.069887500000000,0.121400000000000,1.000000000000000,0.000000000000000,0.017887500000000,0.000000000000000,0.000000000000000,,0.256701357755340,0.758620689655172,1.000000000000000,0.981150000000000,0.000000000000000,0.017887500000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.605714285714286,1.000000000000000,0.931900000000000,1.000000000000000,0.000000000000000,0.886362500000000,1.000000000000000,0.930944000000000,0.000000000000000,1.000000000000000,0.937800000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.981155555555556,0.238100000000000,0.076920000000000,0.000000000000000,T,17.672999999999998,5.591000000000000,0.607000000000000,2.071293559588246,0.000000000000000,1.431000000000000,0.000000000000000,0.000000000000000,,25.670135775534018,0.022000000000000,100.000000000000000,39.246000000000002,0.000000000000000,1.431000000000000,954.929999999999950,65.469999999999999,12.879000000000000,0.000000000000000,8.380000000000001,100.000000000000000,83.870999999999995,0.000000000000000,100.000000000000000,70.909000000000006,9.279999999999999,0.965472000000000,0.000000000000000,0.000000000000000,89.090999999999994,3.297000000000000,46.534999999999997,32.143000000000001,88.304000000000002,83.332999999999998,7.692000000000000,0.000000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"107",347,77942.289999999993597,77911.554000000003725,347,61168.190087000002677,247.607863000000009,0.337333333333333,0.166587500000000,0.198200000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.144000576002304,0.250000000000000,0.982129771417812,1.000000000000000,1.000000000000000,0.636650000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.602857142857143,1.000000000000000,0.879888888888889,1.000000000000000,0.208288888888889,0.545712500000000,,0.683948000000000,0.000000000000000,0.851200000000000,0.907905263157895,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.201514285714286,0.151970000000000,0.000000000000000,Q,40.479999999999997,13.327000000000000,0.991000000000000,2.304417315878653,0.000000000000000,97.962999999999994,0.000000000000000,0.012000000000000,0.500000000000000,154.020801430992407,0.047000000000000,100.000000000000000,25.466000000000001,0.000000000000000,97.962999999999994,186.419000000000011,59.244999999999997,7.612000000000000,100.000000000000000,8.390000000000001,100.000000000000000,79.189999999999998,0.000000000000000,81.254000000000005,43.656999999999996,,0.841974000000000,0.000000000000000,0.186000000000000,86.251000000000005,3.462000000000000,46.871000000000002,31.789999999999999,93.462000000000003,85.894000000000005,15.196999999999999,0.000000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"108",165,77942.289999999993597,77913.070999999996275,165,70826.033183999999892,188.155077000000006,0.221383333333333,0.102537500000000,0.089200000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.128348168231342,0.448275862068965,1.000000000000000,0.564025000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.880000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.633122222222222,1.000000000000000,0.582200000000000,0.016225000000000,0.813000000000000,0.345968000000000,0.000000000000000,1.000000000000000,0.983157894736842,1.000000000000000,1.000000000000000,0.741650000000000,1.000000000000000,0.226757142857143,0.216130000000000,0.000000000000000,T,26.565999999999999,8.202999999999999,0.446000000000000,1.908224641955322,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,12.834816823134217,0.013000000000000,100.000000000000000,22.561000000000000,0.000000000000000,0.000000000000000,353.752000000000010,85.429000000000002,4.240000000000000,0.000000000000000,4.950000000000000,97.912999999999997,56.981000000000002,0.734000000000000,47.601999999999997,1.298000000000000,11.869999999999999,0.672984000000000,0.000000000000000,0.000000000000000,93.400000000000006,2.503000000000000,48.244999999999997,14.833000000000000,97.548000000000002,84.126999999999995,21.613000000000000,3.800000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"111",162,77942.289999999993597,77913.089000000007218,162,26244.420208999999886,44.414926999999999,0.141033333333333,0.075775000000000,0.509800000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,0.517241379310345,1.000000000000000,0.137650000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.608422222222222,1.000000000000000,1.000000000000000,0.056075000000000,0.915000000000000,0.595162000000000,0.000000000000000,1.000000000000000,0.862600000000000,1.000000000000000,0.648333333333333,0.303850000000000,1.000000000000000,0.248442857142857,0.139140000000000,0.952083333333333,T,16.923999999999999,6.062000000000000,2.549000000000000,11.954361129383186,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,0.015000000000000,100.000000000000000,5.506000000000000,0.000000000000000,0.000000000000000,1360.950000000000045,77.581999999999994,16.356000000000002,0.000000000000000,5.680000000000000,0.000000000000000,54.758000000000003,4.250000000000000,0.000000000000000,4.486000000000000,10.850000000000000,0.797581000000000,0.000000000000000,0.000000000000000,81.947000000000003,3.448000000000000,29.175000000000001,6.077000000000000,95.593999999999994,82.608999999999995,13.914000000000000,1.215000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
"112",161,77942.289999999993597,77913.078999999997905,161,29205.376614000000700,100.132958000000002,0.285716666666667,0.138250000000000,0.695000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.256696311790948,0.379310344827586,1.000000000000000,0.328550000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.340500000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.954155555555556,1.000000000000000,0.001900000000000,0.356700000000000,0.915000000000000,0.595162000000000,0.000000000000000,1.000000000000000,0.992294736842105,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.248442857142857,0.070760000000000,0.043333333333333,P,34.286000000000001,11.060000000000000,3.475000000000000,5.714414470861982,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,25.669631179094800,0.011000000000000,100.000000000000000,13.141999999999999,0.000000000000000,0.000000000000000,531.636999999999944,68.325000000000003,5.319000000000000,0.000000000000000,5.680000000000000,0.000000000000000,85.873999999999995,0.008000000000000,99.828999999999994,28.536000000000001,10.850000000000000,0.797581000000000,0.000000000000000,0.000000000000000,94.268000000000001,3.448000000000000,47.548999999999999,31.077999999999999,92.962000000000003,82.608999999999995,7.076000000000000,0.039000000000000,,TodosIndicad_Descartados,/Users/isabelcarrasco/Desktop/SISURBANO/SISURBANO_Automatización Herramienta/06_Procesamiento/TodosIndicad_Descartados.shp|layername=TodosIndicad_Descartados
